"TYPE","VOCAB","CODE","STANDARD_CONCEPT_ID","STANDARD_VOCABULARY_ID","STANDARD_DOMAIN_ID"
"PartialExcBone","CPT","27069",NA,NA,NA
"PartialExcBone","CPT","27072",NA,NA,NA
"PartialExcBone","CPT","27073",NA,NA,NA
"PartialExcBone","CPT","27074",NA,NA,NA
"TreatFracDisHipFemur","CPT","27180",NA,NA,NA
"TreatFracDisHipFemur","CPT","27182",NA,NA,NA
"TreatFracDisHipFemur","CPT","27183",NA,NA,NA
"TreatFracDisHipFemur","CPT","27184",NA,NA,NA
"TreatFracDisHipFemur","CPT","27186",NA,NA,NA
"TreatFracDisHipFemur","CPT","27195",NA,NA,NA
"TreatFracDisHipFemur","CPT","27210",NA,NA,NA
"TreatFracDisHipFemur","CPT","27221",NA,NA,NA
"TreatFracDisHipFemur","CPT","27223",NA,NA,NA
"TreatFracDisHipFemur","CPT","27224",NA,NA,NA
"TreatFracDisHipFemur","CPT","27225",NA,NA,NA
"TreatFracDisHipFemur","CPT","27231",NA,NA,NA
"TreatFracDisHipFemur","CPT","27233",NA,NA,NA
"TreatFracDisHipFemur","CPT","27234",NA,NA,NA
"TreatFracDisHipFemur","CPT","27237",NA,NA,NA
"TreatFracDisHipFemur","CPT","27239",NA,NA,NA
"TreatFracDisHipFemur","CPT","27241",NA,NA,NA
"TreatFracDisHipFemur","CPT","27242",NA,NA,NA
"TreatFracDisHipFemur","CPT","27243",NA,NA,NA
"TreatFracDisHipFemur","CPT","27247",NA,NA,NA
"TreatFracDisHipFemur","CPT","27249",NA,NA,NA
"TreatFracDisHipFemur","CPT","27251",NA,NA,NA
"TreatFracDisHipFemur","CPT","27255",NA,NA,NA
"TreatFracDisHipFemur","CPT","27260",NA,NA,NA
"TreatFracDisHipFemur","CPT","27261",NA,NA,NA
"TreatFracDisHipFemur","CPT","27262",NA,NA,NA
"TreatFracDisHipFemur","CPT","27263",NA,NA,NA
"TreatFracDisHipFemur","CPT","27264",NA,NA,NA
"PartialExcBone","CPT","27351",NA,NA,NA
"PartialExcBone","CPT","27352",NA,NA,NA
"PartialExcBone","CPT","27353",NA,NA,NA
"PartialExcBone","CPT","27354",NA,NA,NA
"PartialExcBone","CPT","27359",NA,NA,NA
"TreatFracDisHipFemur","CPT","27504",NA,NA,NA
"TreatFracDisHipFemur","CPT","27505",NA,NA,NA
"TreatFracDisHipFemur","CPT","27512",NA,NA,NA
"TreatFracDisHipFemur","CPT","27515",NA,NA,NA
"TreatFracDisHipFemur","CPT","27518",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27521",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27522",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27523",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27525",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27526",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27527",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27528",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27529",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27531",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27533",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27534",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27537",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27539",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27541",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27542",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27543",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27544",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27545",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27546",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27547",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27548",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27549",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27551",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27553",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27554",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27555",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27559",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27561",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27563",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27564",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27565",NA,NA,NA
"PartialExcBone","CPT","27636",NA,NA,NA
"PartialExcBone","CPT","27639",NA,NA,NA
"PartialExcBone","CPT","27642",NA,NA,NA
"PartialExcBone","CPT","27643",NA,NA,NA
"PartialExcBone","CPT","27644",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27721",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27723",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27751",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27753",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27754",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27755",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27757",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27761",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27763",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27764",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27765",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27770",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27771",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27772",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27773",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27774",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27775",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27776",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27777",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27778",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27779",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27782",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27783",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27785",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27787",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27789",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27790",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27791",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27793",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27794",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27795",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27796",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27797",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27798",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27799",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27800",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27801",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27802",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27803",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27804",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27805",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27806",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27807",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27809",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27811",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27812",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27813",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27815",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27817",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27819",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27820",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27821",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27833",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27834",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27835",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27836",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27837",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27838",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27839",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27841",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27843",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27844",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27845",NA,NA,NA
"TreatFracDisLowExtremity","CPT","27847",NA,NA,NA
"PartialExcBone","CPT","28109",NA,NA,NA
"PartialExcBone","CPT","28121",NA,NA,NA
"PartialExcBone","CPT","28123",NA,NA,NA
"PartialExcBone","CPT","28125",NA,NA,NA
"PartialExcBone","CPT","28127",NA,NA,NA
"PartialExcBone","CPT","28128",NA,NA,NA
"PartialExcBone","CPT","28129",NA,NA,NA
"PartialExcBone","CPT","28131",NA,NA,NA
"PartialExcBone","CPT","28132",NA,NA,NA
"PartialExcBone","CPT","28133",NA,NA,NA
"PartialExcBone","CPT","28134",NA,NA,NA
"PartialExcBone","CPT","28135",NA,NA,NA
"PartialExcBone","CPT","28136",NA,NA,NA
"PartialExcBone","CPT","28137",NA,NA,NA
"PartialExcBone","CPT","28138",NA,NA,NA
"PartialExcBone","CPT","28139",NA,NA,NA
"PartialExcBone","CPT","28141",NA,NA,NA
"PartialExcBone","CPT","28142",NA,NA,NA
"PartialExcBone","CPT","28143",NA,NA,NA
"PartialExcBone","CPT","28144",NA,NA,NA
"PartialExcBone","CPT","28145",NA,NA,NA
"PartialExcBone","CPT","28146",NA,NA,NA
"PartialExcBone","CPT","28147",NA,NA,NA
"PartialExcBone","CPT","28148",NA,NA,NA
"PartialExcBone","CPT","28149",NA,NA,NA
"PartialExcBone","CPT","28151",NA,NA,NA
"PartialExcBone","CPT","28152",NA,NA,NA
"PartialExcBone","CPT","28154",NA,NA,NA
"PartialExcBone","CPT","28155",NA,NA,NA
"PartialExcBone","CPT","28156",NA,NA,NA
"PartialExcBone","CPT","28157",NA,NA,NA
"PartialExcBone","CPT","28158",NA,NA,NA
"PartialExcBone","CPT","28159",NA,NA,NA
"PartialExcBone","CPT","28161",NA,NA,NA
"PartialExcBone","CPT","28162",NA,NA,NA
"PartialExcBone","CPT","28163",NA,NA,NA
"PartialExcBone","CPT","28164",NA,NA,NA
"PartialExcBone","CPT","28165",NA,NA,NA
"PartialExcBone","CPT","28166",NA,NA,NA
"PartialExcBone","CPT","28167",NA,NA,NA
"PartialExcBone","CPT","28168",NA,NA,NA
"PartialExcBone","CPT","28169",NA,NA,NA
"PartialExcBone","CPT","28170",NA,NA,NA
"PartialExcBone","CPT","28172",NA,NA,NA
"PartialExcBone","CPT","28174",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28321",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28401",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28402",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28403",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28404",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28407",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28408",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28409",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28410",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28411",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28412",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28413",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28414",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28416",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28417",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28418",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28419",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28421",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28422",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28423",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28424",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28425",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28426",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28427",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28428",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28429",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28431",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28432",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28433",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28434",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28437",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28438",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28439",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28440",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28441",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28442",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28443",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28444",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28447",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28448",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28449",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28451",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28452",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28453",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28454",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28457",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28458",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28459",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28460",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28461",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28462",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28463",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28464",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28466",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28467",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28468",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28469",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28471",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28472",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28473",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28474",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28477",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28478",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28479",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28480",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28481",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28482",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28483",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28484",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28486",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28487",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28488",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28489",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28491",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28492",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28493",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28494",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28497",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28498",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28499",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28500",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28501",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28502",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28503",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28504",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28506",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28507",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28508",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28509",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28511",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28512",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28513",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28514",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28516",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28517",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28518",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28519",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28520",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28521",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28522",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28523",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28524",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28526",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28527",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28528",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28529",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28532",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28533",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28534",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28535",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28536",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28537",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28538",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28539",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28541",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28542",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28543",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28544",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28547",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28548",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28549",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28550",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28551",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28552",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28553",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28554",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28556",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28557",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28558",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28559",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28560",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28561",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28562",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28563",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28564",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28565",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28566",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28567",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28568",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28569",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28571",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28572",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28573",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28574",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28577",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28578",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28579",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28580",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28581",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28582",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28583",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28584",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28586",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28587",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28588",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28589",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28590",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28591",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28592",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28593",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28594",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28595",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28596",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28597",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28598",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28599",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28601",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28602",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28603",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28604",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28607",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28608",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28609",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28610",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28611",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28612",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28613",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28614",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28616",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28617",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28618",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28619",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28620",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28621",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28622",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28623",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28624",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28625",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28626",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28627",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28628",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28629",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28631",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28632",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28633",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28634",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28637",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28638",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28639",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28640",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28641",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28642",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28643",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28644",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28646",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28647",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28648",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28649",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28650",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28651",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28652",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28653",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28654",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28655",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28656",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28657",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28658",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28659",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28661",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28662",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28663",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28664",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28667",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28668",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28669",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28670",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28671",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28672",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28673",NA,NA,NA
"TreatFracDisLowExtremity","CPT","28674",NA,NA,NA
"TreatFracDisLowExtremity","CPT","29852",NA,NA,NA
"TreatFracDisLowExtremity","CPT","29853",NA,NA,NA
"TreatFracDisLowExtremity","CPT","29854",NA,NA,NA
"PartialExcBone","CPT","31226",NA,NA,NA
"PartialExcBone","CPT","31227",NA,NA,NA
"PartialExcBone","CPT","31228",NA,NA,NA
"PartialExcBone","CPT","31229",NA,NA,NA
"CABG","CPT","33515",NA,NA,NA
"CABG","CPT","33520",NA,NA,NA
"CABG","CPT","33524",NA,NA,NA
"CABG","CPT","33525",NA,NA,NA
"CABG","CPT","33526",NA,NA,NA
"CABG","CPT","33527",NA,NA,NA
"CABG","CPT","33528",NA,NA,NA
"CABG","CPT","33529",NA,NA,NA
"CABG","CPT","33531",NA,NA,NA
"CABG","CPT","33532",NA,NA,NA
"CABG","CPT","33570",NA,NA,NA
"CABG","CPT","33575",NA,NA,NA
"ColorecResect","CPT","44142",NA,NA,NA
"ColorecResect","CPT","44148",NA,NA,NA
"ColorecResect","CPT","44149",NA,NA,NA
"ColorecResect","CPT","44154",NA,NA,NA
"ColorecResect","CPT","44159",NA,NA,NA
"Appendectomy","CPT","44951",NA,NA,NA
"Appendectomy","CPT","44952",NA,NA,NA
"Appendectomy","CPT","44953",NA,NA,NA
"Appendectomy","CPT","44954",NA,NA,NA
"Appendectomy","CPT","44956",NA,NA,NA
"Appendectomy","CPT","44957",NA,NA,NA
"Appendectomy","CPT","44958",NA,NA,NA
"Appendectomy","CPT","44959",NA,NA,NA
"Appendectomy","CPT","44961",NA,NA,NA
"Appendectomy","CPT","44962",NA,NA,NA
"Appendectomy","CPT","44963",NA,NA,NA
"Appendectomy","CPT","44964",NA,NA,NA
"Appendectomy","CPT","44965",NA,NA,NA
"Appendectomy","CPT","44966",NA,NA,NA
"Appendectomy","CPT","44967",NA,NA,NA
"Appendectomy","CPT","44968",NA,NA,NA
"Appendectomy","CPT","44969",NA,NA,NA
"Appendectomy","CPT","44971",NA,NA,NA
"Appendectomy","CPT","44972",NA,NA,NA
"Appendectomy","CPT","44973",NA,NA,NA
"Appendectomy","CPT","44974",NA,NA,NA
"Appendectomy","CPT","44975",NA,NA,NA
"Appendectomy","CPT","44976",NA,NA,NA
"Appendectomy","CPT","44977",NA,NA,NA
"Appendectomy","CPT","44978",NA,NA,NA
"ColorecResect","CPT","45115",NA,NA,NA
"ColorecResect","CPT","45117",NA,NA,NA
"ColorecResect","CPT","45118",NA,NA,NA
"ColorecResect","CPT","45122",NA,NA,NA
"ColorecResect","CPT","45124",NA,NA,NA
"ColorecResect","CPT","45125",NA,NA,NA
"ColorecResect","CPT","45127",NA,NA,NA
"ColorecResect","CPT","45128",NA,NA,NA
"ColorecResect","CPT","45129",NA,NA,NA
